Country,Continent,ISO_Code,Level,GDLCODE,Region,Log Gross National Income per capita,Log Gross National Income per capita females,Log Gross National Income per capita males,year
Cameroon,Africa,CMR,Subnat,CMRr101,Adamaoua,7.854,7.669,8.01,2020
Cameroon,Africa,CMR,Subnat,CMRr102,Centre (incl Yaounde),8.559,8.357,8.729,2020
Cameroon,Africa,CMR,Subnat,CMRr103,Est,7.868,7.683,8.024,2020
Cameroon,Africa,CMR,Subnat,CMRr104,Extreme Nord,7.53,7.353,7.68,2020
Cameroon,Africa,CMR,Subnat,CMRr105,Littoral (incl Douala),8.788,8.581,8.962,2020
Cameroon,Africa,CMR,Subnat,CMRr106,Nord,7.597,7.418,7.747,2020
Cameroon,Africa,CMR,Subnat,CMRr107,Nord Ouest,8.049,7.86,8.209,2020
Cameroon,Africa,CMR,Subnat,CMRr108,Ouest,8.294,8.099,8.459,2020
Cameroon,Africa,CMR,Subnat,CMRr109,Sud,8.296,8.1,8.46,2020
Cameroon,Africa,CMR,Subnat,CMRr110,Sud Ouest,8.923,8.713,9.1,2020
Cape Verde,Africa,CPV,National,CPVt,Total,8.682,8.387,8.912,2020
Cape Verde,Africa,CPV,Subnat,CPVr105,Fogo,8.642,8.348,8.871,2020
Cape Verde,Africa,CPV,Subnat,CPVr101,S.Antao,8.599,8.307,8.827,2020
Cape Verde,Africa,CPV,Subnat,CPVr102,S.Vicente,8.866,8.565,9.101,2020
Cape Verde,Africa,CPV,Subnat,CPVr104,Santiago- Praia,8.823,8.523,9.056,2020
Cape Verde,Africa,CPV,Subnat,CPVr103,Santiago-Interior,8.442,8.154,8.665,2020
Central African Republic CAR,Africa,CAF,National,CAFt,Total,6.882,6.654,7.067,2020
Central African Republic CAR,Africa,CAF,Subnat,CAFr106,Bangui,7.658,7.404,7.864,2020
Central African Republic CAR,Africa,CAF,Subnat,CAFr101,"RS I (Ombella Mpoko, Lobaye, Kemo, Nana Grebizi, Ouaka)",6.862,6.635,7.047,2020
Central African Republic CAR,Africa,CAF,Subnat,CAFr102,"RS II (Mambera Kadei, Nana Mambere, Sangha Mbaere)",6.804,6.578,6.987,2020
Central African Republic CAR,Africa,CAF,Subnat,CAFr103,"RS III (Ouham Pende, Ouham)",6.703,6.481,6.883,2020
Central African Republic CAR,Africa,CAF,Subnat,CAFr104,"RS IV (Haute-Kotto, Baminigui Bangoran, Vakaga)",6.797,6.572,6.98,2020
Central African Republic CAR,Africa,CAF,Subnat,CAFr105,"RS V (Basse Kotto, Mbornou, Houte Mbormou)",6.659,6.439,6.839,2020
Chad,Africa,TCD,National,TCDt,Total,7.259,6.911,7.515,2020
Chad,Africa,TCD,Subnat,TCDr101,Zone 1 (N'Djamena),8.129,7.739,8.415,2020
Chad,Africa,TCD,Subnat,TCDr102,"Zone 2 (Borkou, Ennedi, Tibesti, Kanem, Barh El Gazal, Lac)",7.285,6.936,7.542,2020
Chad,Africa,TCD,Subnat,TCDr103,"Zone 3 (Guera, Batha, Salamat)",7.165,6.821,7.417,2020
Chad,Africa,TCD,Subnat,TCDr104,"Zone 4 (Ouaddai, Assongha, Sila, Biltine - Wadi Fira)",7.164,6.82,7.416,2020
Chad,Africa,TCD,Subnat,TCDr105,"Zone 5 (Chari-Baguimi, Dababa, Baguirmi, Hadjer Lamis)",7.266,6.917,7.522,2020
Chad,Africa,TCD,Subnat,TCDr106,Zone 6 (Mayo-Kebbi Est and Ouest),7.256,6.909,7.512,2020
Chad,Africa,TCD,Subnat,TCDr107,"Zone 7 (Logone Occidental & Oriental, Monts de Lam, Tandjile Est & Ouest)",7.136,6.794,7.387,2020
Chad,Africa,TCD,Subnat,TCDr108,"Zone 8 (Mandoul, Moyen-Chari, Bahr Koh, Lac Iro)",7.154,6.811,7.407,2020
Comoros,Africa,COM,National,COMt,Total,8.057,7.61,8.363,2020
Comoros,Africa,COM,Subnat,COMr103,Anjouan (Ndzouani),7.969,7.527,8.272,2020
Comoros,Africa,COM,Subnat,COMr101,Grande Comore (Ngazidja),8.161,7.708,8.47,2020
Comoros,Africa,COM,Subnat,COMr102,Moheli,7.979,7.536,8.282,2020
Congo Brazzaville,Africa,COG,National,COGt,Total,7.995,7.858,8.116,2020
Congo Brazzaville,Africa,COG,Subnat,COGr204, Bouenza,7.484,7.356,7.597,2020
Congo Brazzaville,Africa,COG,Subnat,COGr211, Brazzaville,8.464,8.319,8.592,2020
Congo Brazzaville,Africa,COG,Subnat,COGr207, Cuvette,7.576,7.446,7.69,2020
Congo Brazzaville,Africa,COG,Subnat,COGr208, Cuvette Ouest,7.119,6.997,7.226,2020
Congo Brazzaville,Africa,COG,Subnat,COGr201, Kouilou,7.225,7.101,7.334,2020
Congo Brazzaville,Africa,COG,Subnat,COGr203, Lekoumou,7.203,7.079,7.312,2020
Congo Brazzaville,Africa,COG,Subnat,COGr210, Likouala,7.197,7.074,7.306,2020
Congo Brazzaville,Africa,COG,Subnat,COGr202, Niari,7.593,7.463,7.708,2020
Congo Brazzaville,Africa,COG,Subnat,COGr206, Plateaux,7.262,7.138,7.372,2020
Congo Brazzaville,Africa,COG,Subnat,COGr212, Pointe Noire,8.316,8.173,8.441,2020
Congo Brazzaville,Africa,COG,Subnat,COGr205, Pool,7.085,6.963,7.192,2020
Congo Brazzaville,Africa,COG,Subnat,COGr209, Sangha,7.455,7.327,7.567,2020
Congo Democratic Republic,Africa,COD,National,CODt,Total,6.957,6.774,7.115,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr103,Bandundu,6.553,6.38,6.701,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr102,Bas-Congo,7.046,6.86,7.206,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr104,Equateur,6.63,6.455,6.78,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr111,Kasai Occidental,6.499,6.327,6.646,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr110,Kasai Oriental,6.67,6.494,6.821,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr109,Katanga,6.969,6.785,7.126,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr101,Kinshasa,8.001,7.79,8.182,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr108,Maniema,6.523,6.351,6.671,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr106,Nord-Kivu,7.038,6.852,7.198,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr105,Orientale,6.846,6.666,7.001,2020
Congo Democratic Republic,Africa,COD,Subnat,CODr107,Sud-Kivu,6.999,6.814,7.157,2020
Cote d'Ivoire,Africa,CIV,National,CIVt,Total,8.522,8.196,8.763,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr101,Centre,8.455,8.131,8.694,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr102,Centre Est,8.491,8.166,8.731,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr103,Centre Nord,8.566,8.238,8.809,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr104,Centre Ouest,8.181,7.868,8.412,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr105,Nord,8.213,7.898,8.445,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr106,Nord Est,8.169,7.857,8.401,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr107,Nord Ouest,8.204,7.89,8.436,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr108,Ouest,7.971,7.666,8.196,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr110,Sud Ouest,8.217,7.902,8.449,2020
Cote d'Ivoire,Africa,CIV,Subnat,CIVr109,"Sud, Abidjan",9.002,8.658,9.257,2020
Djibouti,Africa,DJI,National,DJIt,Total,8.497,7.657,8.952,2020
Djibouti,Africa,DJI,Subnat,DJIr101,Djibouti,8.612,7.76,9.073,2020
Djibouti,Africa,DJI,Subnat,DJIr102,Other Districts,7.923,7.139,8.347,2020
Egypt,Africa,EGY,National,EGYt,Total,9.357,8.162,9.877,2020
Egypt,Africa,EGY,Subnat,EGYr102,Alexandria,9.448,8.241,9.973,2020
Egypt,Africa,EGY,Subnat,EGYr118,Assuit,9.235,8.055,9.748,2020
Egypt,Africa,EGY,Subnat,EGYr121,Aswan,9.317,8.126,9.834,2020
Egypt,Africa,EGY,Subnat,EGYr112,Behera,9.378,8.18,9.899,2020
Egypt,Africa,EGY,Subnat,EGYr115,Beni Suef,9.326,8.135,9.844,2020
Egypt,Africa,EGY,Subnat,EGYr101,Cairo,9.435,8.229,9.959,2020
Egypt,Africa,EGY,Subnat,EGYr106,Dakahlia,9.399,8.198,9.921,2020
Egypt,Africa,EGY,Subnat,EGYr105,Damietta,9.446,8.239,9.97,2020
Egypt,Africa,EGY,Subnat,EGYr116,Fayoum,9.29,8.103,9.806,2020
Egypt,Africa,EGY,Subnat,EGYr122,"Frontier governorates (Red Sea, New Valley, Matroh, North Sainai, South Sainai)",9.362,8.166,9.882,2020
Egypt,Africa,EGY,Subnat,EGYr110,Gharbia,9.376,8.178,9.897,2020
Egypt,Africa,EGY,Subnat,EGYr114,Giza,9.378,8.18,9.899,2020
Egypt,Africa,EGY,Subnat,EGYr113,Ismailia,9.431,8.226,9.955,2020
Egypt,Africa,EGY,Subnat,EGYr109,Kafr El-Sheikh,9.427,8.223,9.951,2020
Egypt,Africa,EGY,Subnat,EGYr108,Kalyubia,9.314,8.124,9.831,2020
Egypt,Africa,EGY,Subnat,EGYr111,Menoufia,9.373,8.175,9.894,2020
Egypt,Africa,EGY,Subnat,EGYr117,Menya,9.244,8.063,9.757,2020
Egypt,Africa,EGY,Subnat,EGYr103,Port Said,9.517,8.301,10.05,2020
Egypt,Africa,EGY,Subnat,EGYr120,Qena,9.297,8.109,9.813,2020
Egypt,Africa,EGY,Subnat,EGYr107,Sharkia,9.332,8.139,9.85,2020
Egypt,Africa,EGY,Subnat,EGYr119,Souhag,9.228,8.049,9.741,2020
Egypt,Africa,EGY,Subnat,EGYr104,Suez,9.503,8.289,10.03,2020
Equatorial Guinea,Africa,GNQ,National,GNQt,Total,9.467,9.097,9.71,2020
Equatorial Guinea,Africa,GNQ,Subnat,GNQr101,"Annobon, Bioko",10.28,9.879,10.55,2020
Equatorial Guinea,Africa,GNQ,Subnat,GNQr102,Centro Sur,8.918,8.569,9.147,2020
Equatorial Guinea,Africa,GNQ,Subnat,GNQr103,Kie Ntem,8.886,8.538,9.114,2020
Equatorial Guinea,Africa,GNQ,Subnat,GNQr104,Litoral,9.571,9.196,9.817,2020
Equatorial Guinea,Africa,GNQ,Subnat,GNQr105,Wele Nzas,8.907,8.558,9.136,2020
Eritrea,Africa,ERI,National,ERIt,Total,7.442,7.211,7.634,2020
Eritrea,Africa,ERI,Subnat,ERIr104,Anseba,7.181,6.958,7.367,2020
Eritrea,Africa,ERI,Subnat,ERIr106,Debub (Southern),7.206,6.982,7.392,2020
Eritrea,Africa,ERI,Subnat,ERIr101,Debubawi Keyih Bahri (Southern Red Sea),7.923,7.676,8.128,2020
Eritrea,Africa,ERI,Subnat,ERIr105,Gash Barka,7.002,6.784,7.183,2020
Eritrea,Africa,ERI,Subnat,ERIr102,Maekel (Central including Asmara),8.348,8.088,8.564,2020
Eritrea,Africa,ERI,Subnat,ERIr103,Semenawi Keyih Bahri (Northern Red Sea),7.169,6.946,7.355,2020
Eswatini,Africa,SWZ,National,SWZt,Total,8.926,8.738,9.086,2020
Eswatini,Africa,SWZ,Subnat,SWZr101,Hhohho,9.043,8.853,9.205,2020
Eswatini,Africa,SWZ,Subnat,SWZr104,Lubombo,8.831,8.646,8.989,2020
Eswatini,Africa,SWZ,Subnat,SWZr102,Manzini,9.016,8.827,9.177,2020
Eswatini,Africa,SWZ,Subnat,SWZr103,Shiselweni,8.623,8.442,8.777,2020
Ethiopia,Africa,ETH,National,ETHt,Total,7.732,7.531,7.897,2020
Ethiopia,Africa,ETH,Subnat,ETHr110,Addis,9.461,9.215,9.664,2020
Ethiopia,Africa,ETH,Subnat,ETHr102,Affar,7.775,7.573,7.942,2020
Ethiopia,Africa,ETH,Subnat,ETHr103,Amhara,7.586,7.389,7.749,2020
Ethiopia,Africa,ETH,Subnat,ETHr106,Ben-Gumz,7.624,7.426,7.788,2020
Ethiopia,Africa,ETH,Subnat,ETHr111,Dire Dawa,8.582,8.359,8.766,2020
Ethiopia,Africa,ETH,Subnat,ETHr108,Gambela,7.927,7.721,8.097,2020
Ethiopia,Africa,ETH,Subnat,ETHr109,Harari,8.595,8.371,8.779,2020
Ethiopia,Africa,ETH,Subnat,ETHr104,Oromiya,7.665,7.465,7.829,2020
Ethiopia,Africa,ETH,Subnat,ETHr107,SNNP,7.595,7.398,7.758,2020
Ethiopia,Africa,ETH,Subnat,ETHr105,Somali,7.611,7.413,7.774,2020
Ethiopia,Africa,ETH,Subnat,ETHr101,Tigray,7.845,7.641,8.013,2020
Gabon,Africa,GAB,National,GABt,Total,9.504,9.148,9.757,2020
Gabon,Africa,GAB,Subnat,GABr101,Estuaire,9.392,9.04,9.643,2020
Gabon,Africa,GAB,Subnat,GABr102,Haut Ogooue,9.31,8.961,9.558,2020
Gabon,Africa,GAB,Subnat,GABr110,Libreville-Port Gentil,9.809,9.442,10.07,2020
Gabon,Africa,GAB,Subnat,GABr103,Moyen Ogooue,8.948,8.613,9.187,2020
Gabon,Africa,GAB,Subnat,GABr104,Ngounie,8.876,8.543,9.113,2020
Gabon,Africa,GAB,Subnat,GABr105,Nyanga,8.874,8.541,9.11,2020
Gabon,Africa,GAB,Subnat,GABr106,Ogooue Ivindo,8.678,8.353,8.909,2020
Gabon,Africa,GAB,Subnat,GABr107,Ogooue Lolo,8.901,8.567,9.138,2020
Gabon,Africa,GAB,Subnat,GABr108,Ogooue Maritime,9.204,8.859,9.449,2020
Gabon,Africa,GAB,Subnat,GABr109,Woleu Ntem,8.957,8.621,9.196,2020
Gambia,Africa,GMB,National,GMBt,Total,7.659,7.377,7.88,2020
Gambia,Africa,GMB,Subnat,GMBr101,Banjul,7.984,7.69,8.215,2020
Gambia,Africa,GMB,Subnat,GMBr108,Basse,7.291,7.023,7.502,2020
Gambia,Africa,GMB,Subnat,GMBr103,Brikama,7.759,7.474,7.984,2020
Gambia,Africa,GMB,Subnat,GMBr107,Janjabureh,6.946,6.69,7.147,2020
Gambia,Africa,GMB,Subnat,GMBr102,Kanifing,8.011,7.717,8.243,2020
Gambia,Africa,GMB,Subnat,GMBr105,Kerewan,7.345,7.075,7.558,2020
Gambia,Africa,GMB,Subnat,GMBr106,Kuntaur,6.909,6.655,7.109,2020
Gambia,Africa,GMB,Subnat,GMBr104,Mansakonko,7.217,6.951,7.426,2020
Ghana,Africa,GHA,National,GHAt,Total,8.631,8.438,8.793,2020
Ghana,Africa,GHA,Subnat,GHAr106,Ashanti,8.735,8.539,8.899,2020
Ghana,Africa,GHA,Subnat,GHAr107,Brong Ahafo,8.577,8.385,8.738,2020
Ghana,Africa,GHA,Subnat,GHAr102,Central,8.562,8.371,8.724,2020
Ghana,Africa,GHA,Subnat,GHAr105,Eastern,8.63,8.437,8.793,2020
Ghana,Africa,GHA,Subnat,GHAr103,Greater Accra,9.027,8.825,9.197,2020
Ghana,Africa,GHA,Subnat,GHAr108,Northern,8.391,8.203,8.549,2020
Ghana,Africa,GHA,Subnat,GHAr110,Upper East,8.22,8.036,8.374,2020
Ghana,Africa,GHA,Subnat,GHAr109,Upper West,8.26,8.076,8.416,2020
Ghana,Africa,GHA,Subnat,GHAr104,Volta,8.387,8.199,8.545,2020
Ghana,Africa,GHA,Subnat,GHAr101,Western,8.595,8.403,8.757,2020
Guinea,Africa,GIN,National,GINt,Total,7.8,7.733,7.864,2020
Guinea,Africa,GIN,Subnat,GINr101,Boke,7.725,7.658,7.788,2020
Guinea,Africa,GIN,Subnat,GINr102,Conakry,8.843,8.767,8.916,2020
Guinea,Africa,GIN,Subnat,GINr103,Faranah,7.496,7.432,7.558,2020
Guinea,Africa,GIN,Subnat,GINr104,Kankan,7.758,7.691,7.822,2020
Guinea,Africa,GIN,Subnat,GINr105,Kindia,7.75,7.684,7.814,2020
Guinea,Africa,GIN,Subnat,GINr106,Labe,7.42,7.356,7.481,2020
Guinea,Africa,GIN,Subnat,GINr107,Mamou,7.613,7.548,7.676,2020
Guinea,Africa,GIN,Subnat,GINr108,N Zerekore,7.422,7.358,7.483,2020
Guinea Bissau,Africa,GNB,National,GNBt,Total,7.539,7.339,7.71,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr106,Bafata,7.455,7.257,7.624,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr104,Biombo,7.316,7.122,7.482,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr109,Bissau,8.226,8.008,8.413,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr105,Bolama,7.033,6.846,7.192,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr108,Cacheu,7.282,7.088,7.447,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr107,Gabu,7.388,7.192,7.556,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr103,Oio,7.255,7.063,7.42,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr102,Quinara,7.234,7.042,7.398,2020
Guinea Bissau,Africa,GNB,Subnat,GNBr101,Tombali,7.214,7.022,7.377,2020
Kenya,Africa,KEN,National,KENt,Total,8.359,8.215,8.486,2020
Kenya,Africa,KEN,Subnat,KENr102,Central,8.649,8.501,8.781,2020
Kenya,Africa,KEN,Subnat,KENr103,Coast,8.475,8.33,8.604,2020
Kenya,Africa,KEN,Subnat,KENr104,Eastern,8.198,8.057,8.323,2020
Kenya,Africa,KEN,Subnat,KENr101,Nairobi,9.23,9.071,9.371,2020
Kenya,Africa,KEN,Subnat,KENr108,North Eastern,7.738,7.605,7.856,2020
Kenya,Africa,KEN,Subnat,KENr105,Nyanza,8.067,7.928,8.19,2020
Kenya,Africa,KEN,Subnat,KENr106,Rift Valley,8.2,8.059,8.325,2020
Kenya,Africa,KEN,Subnat,KENr107,Western,7.896,7.76,8.017,2020
Lesotho,Africa,LSO,National,LSOt,Total,7.892,7.641,8.098,2020
Lesotho,Africa,LSO,Subnat,LSOr103,Berea,8.001,7.746,8.21,2020
Lesotho,Africa,LSO,Subnat,LSOr101,Butha-Buthe,7.655,7.411,7.855,2020
Lesotho,Africa,LSO,Subnat,LSOr102,Leribe,7.929,7.676,8.135,2020
Lesotho,Africa,LSO,Subnat,LSOr105,Mafeteng,7.83,7.58,8.034,2020
Lesotho,Africa,LSO,Subnat,LSOr104,Maseru,8.193,7.932,8.407,2020
Lesotho,Africa,LSO,Subnat,LSOr106,Mohale s Hoek,7.649,7.405,7.848,2020
Lesotho,Africa,LSO,Subnat,LSOr109,Mokhotlong,7.39,7.154,7.582,2020
Lesotho,Africa,LSO,Subnat,LSOr108,Qasha s Nek,7.666,7.421,7.866,2020
Lesotho,Africa,LSO,Subnat,LSOr107,Quthing,7.617,7.374,7.815,2020
Lesotho,Africa,LSO,Subnat,LSOr110,Thaba-Tseka,7.3,7.067,7.49,2020
Liberia,Africa,LBR,National,LBRt,Total,7.145,6.947,7.312,2020
Liberia,Africa,LBR,Subnat,LBRr101,Bomi,6.937,6.744,7.099,2020
Liberia,Africa,LBR,Subnat,LBRr102,Bong,6.854,6.664,7.014,2020
Liberia,Africa,LBR,Subnat,LBRr103,Gbarpolu,6.694,6.508,6.85,2020
Liberia,Africa,LBR,Subnat,LBRr104,Grand Bassa,6.874,6.684,7.035,2020
Liberia,Africa,LBR,Subnat,LBRr105,Grand Cape Mount,6.859,6.669,7.019,2020
Liberia,Africa,LBR,Subnat,LBRr106,Grand Gedeh,6.997,6.803,7.161,2020
Liberia,Africa,LBR,Subnat,LBRr107,Grand Kru,6.735,6.548,6.892,2020
Liberia,Africa,LBR,Subnat,LBRr108,Lofa,6.868,6.678,7.029,2020
Liberia,Africa,LBR,Subnat,LBRr109,Margibi,7.081,6.884,7.246,2020
Liberia,Africa,LBR,Subnat,LBRr110,Maryland,7.028,6.833,7.192,2020
Liberia,Africa,LBR,Subnat,LBRr111,Montserrado,7.571,7.361,7.748,2020
Liberia,Africa,LBR,Subnat,LBRr112,Nimba,6.938,6.745,7.1,2020
Liberia,Africa,LBR,Subnat,LBRr113,River Cess,6.732,6.545,6.889,2020
Liberia,Africa,LBR,Subnat,LBRr114,River Gee,6.965,6.771,7.128,2020
Liberia,Africa,LBR,Subnat,LBRr115,Sinoe,6.89,6.699,7.051,2020
Libya,Africa,LBY,National,LBYt,Total,9.271,8.8,9.583,2020
Libya,Africa,LBY,Subnat,LBYr101,Cyrenaica,9.162,8.697,9.471,2020
Libya,Africa,LBY,Subnat,LBYr103,Fezzan,9.119,8.655,9.425,2020
Libya,Africa,LBY,Subnat,LBYr102,Tripolitania,9.35,8.875,9.665,2020
Madagascar,Africa,MDG,National,MDGt,Total,7.258,7.111,7.386,2020
Madagascar,Africa,MDG,Subnat,MDGr112,Alaotra Mangoro,7.25,7.103,7.377,2020
Madagascar,Africa,MDG,Subnat,MDGr101,Analamanga,7.769,7.612,7.905,2020
Madagascar,Africa,MDG,Subnat,MDGr111,Analanjirofo,7.386,7.236,7.515,2020
Madagascar,Africa,MDG,Subnat,MDGr106,Anamoroni Mania,7.025,6.883,7.149,2020
Madagascar,Africa,MDG,Subnat,MDGr118,Androy,6.884,6.745,7.005,2020
Madagascar,Africa,MDG,Subnat,MDGr119,Anosy,6.966,6.825,7.088,2020
Madagascar,Africa,MDG,Subnat,MDGr117,Atsimo Andrefana,6.967,6.827,7.09,2020
Madagascar,Africa,MDG,Subnat,MDGr109,Atsimo Atsinanana,6.892,6.753,7.013,2020
Madagascar,Africa,MDG,Subnat,MDGr110,Atsinanana,7.366,7.217,7.495,2020
Madagascar,Africa,MDG,Subnat,MDGr115,Betsiboka,7.165,7.02,7.291,2020
Madagascar,Africa,MDG,Subnat,MDGr113,Boeny,7.255,7.109,7.383,2020
Madagascar,Africa,MDG,Subnat,MDGr104,Bongolava,7.196,7.05,7.322,2020
Madagascar,Africa,MDG,Subnat,MDGr121,Diana,7.495,7.343,7.626,2020
Madagascar,Africa,MDG,Subnat,MDGr105,Haute Matsiatra,7.048,6.906,7.172,2020
Madagascar,Africa,MDG,Subnat,MDGr108,Ihorombe,7.047,6.904,7.171,2020
Madagascar,Africa,MDG,Subnat,MDGr103,Itasy,7.153,7.009,7.279,2020
Madagascar,Africa,MDG,Subnat,MDGr116,Melaky,7.009,6.867,7.132,2020
Madagascar,Africa,MDG,Subnat,MDGr120,Menabe,7.001,6.86,7.124,2020
Madagascar,Africa,MDG,Subnat,MDGr122,Sava,7.412,7.262,7.542,2020
Madagascar,Africa,MDG,Subnat,MDGr114,Sofia,7.312,7.164,7.44,2020
Madagascar,Africa,MDG,Subnat,MDGr102,Vakinankaratra,7.222,7.076,7.349,2020
Madagascar,Africa,MDG,Subnat,MDGr107,Vatovavy Fitovinany,6.986,6.844,7.108,2020
Malawi,Africa,MWI,National,MWIt,Total,7.297,7.12,7.455,2020
Malawi,Africa,MWI,Subnat,MWIr101,Blantyre,7.823,7.634,7.993,2020
Malawi,Africa,MWI,Subnat,MWIr102,Kasungu,7.321,7.144,7.48,2020
Malawi,Africa,MWI,Subnat,MWIr109,Lilongwe,7.367,7.188,7.527,2020
Malawi,Africa,MWI,Subnat,MWIr103,Machinga,7.137,6.964,7.292,2020
Malawi,Africa,MWI,Subnat,MWIr104,Mangochi,7.087,6.915,7.24,2020
Malawi,Africa,MWI,Subnat,MWIr110,Mulanje,7.246,7.07,7.403,2020
Malawi,Africa,MWI,Subnat,MWIr105,Mzimba,7.521,7.338,7.684,2020
Malawi,Africa,MWI,Subnat,MWIr112,"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",7.159,6.985,7.314,2020
Malawi,Africa,MWI,Subnat,MWIr111,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",7.406,7.227,7.567,2020
Malawi,Africa,MWI,Subnat,MWIr113,"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",7.199,7.025,7.356,2020
Malawi,Africa,MWI,Subnat,MWIr106,Salima,7.215,7.04,7.371,2020
Malawi,Africa,MWI,Subnat,MWIr107,Thyolo,7.16,6.986,7.315,2020
Malawi,Africa,MWI,Subnat,MWIr108,Zomba,7.312,7.134,7.47,2020
Mali,Africa,MLI,National,MLIt,Total,7.665,7.304,7.925,2020
Mali,Africa,MLI,Subnat,MLIr108,Bamako,8.499,8.099,8.788,2020
Mali,Africa,MLI,Subnat,MLIr107,Gao and Kidal,7.208,6.869,7.453,2020
Mali,Africa,MLI,Subnat,MLIr101,Kayes,7.529,7.175,7.785,2020
Mali,Africa,MLI,Subnat,MLIr102,Koulikoro,7.627,7.267,7.885,2020
Mali,Africa,MLI,Subnat,MLIr105,Mopti,7.362,7.015,7.611,2020
Mali,Africa,MLI,Subnat,MLIr104,Segou,7.562,7.205,7.818,2020
Mali,Africa,MLI,Subnat,MLIr103,Sikasso,7.646,7.286,7.905,2020
Mali,Africa,MLI,Subnat,MLIr106,Tombouctou,7.251,6.91,7.497,2020
Mauritania,Africa,MRT,National,MRTt,Total,8.525,7.859,8.935,2020
Mauritania,Africa,MRT,Subnat,MRTr107,Adrar,8.57,7.9,8.982,2020
Mauritania,Africa,MRT,Subnat,MRTr103,Assaba,8.123,7.488,8.514,2020
Mauritania,Africa,MRT,Subnat,MRTr105,Brakna,8.407,7.75,8.812,2020
Mauritania,Africa,MRT,Subnat,MRTr104,Gorgol,7.979,7.356,8.363,2020
Mauritania,Africa,MRT,Subnat,MRTr110,Guidimagha,7.923,7.304,8.305,2020
Mauritania,Africa,MRT,Subnat,MRTr101,Hodh Charghi,7.684,7.083,8.053,2020
Mauritania,Africa,MRT,Subnat,MRTr102,Hodh Gharbi,8.111,7.477,8.501,2020
Mauritania,Africa,MRT,Subnat,MRTr112,Inchiri,9.027,8.321,9.461,2020
Mauritania,Africa,MRT,Subnat,MRTr108,Nouadhibou,9.469,8.729,9.925,2020
Mauritania,Africa,MRT,Subnat,MRTr109,Tagant,8.151,7.514,8.543,2020
Mauritania,Africa,MRT,Subnat,MRTr111,Tiris-Zemmour,9.3,8.573,9.747,2020
Mauritania,Africa,MRT,Subnat,MRTr106,Trarza incl Nouakchott,9.207,8.487,9.65,2020
Mauritius,Africa,MUS,National,MUSt,Total,9.962,9.575,10.25,2020
Mauritius,Africa,MUS,Subnat,MUSr101,"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",9.937,9.552,10.22,2020
Mauritius,Africa,MUS,Subnat,MUSr103,Rodrigues,9.576,9.204,9.849,2020
Mauritius,Africa,MUS,Subnat,MUSr102,"South (Grand Port, Savanne, Plaines Wilhems, Black River)",10.01,9.619,10.29,2020
Morocco,Africa,MAR,National,MARt,Total,8.837,8.008,9.278,2020
Morocco,Africa,MAR,Subnat,MARr103,Centre,8.898,8.064,9.343,2020
Morocco,Africa,MAR,Subnat,MARr102,Centre north,8.787,7.962,9.226,2020
Morocco,Africa,MAR,Subnat,MARr105,Centre south,8.789,7.965,9.229,2020
Morocco,Africa,MAR,Subnat,MARr104,Eastern,8.723,7.905,9.159,2020
Morocco,Africa,MAR,Subnat,MARr101,North west,8.878,8.045,9.322,2020
Morocco,Africa,MAR,Subnat,MARr107,South,8.838,8.009,9.28,2020
Morocco,Africa,MAR,Subnat,MARr106,Tensift,8.817,7.99,9.258,2020
Mozambique,Africa,MOZ,National,MOZt,Total,7.096,7.009,7.179,2020
Mozambique,Africa,MOZ,Subnat,MOZr102,Cabo delgado,6.852,6.768,6.931,2020
Mozambique,Africa,MOZ,Subnat,MOZr109,Gaza,7.048,6.962,7.13,2020
