dataset,area,project_name,developer,Google Pin Location,land_size_acres,project_status,start_year,completion_year,number_of_bedrooms,typology,unit_plinth_area_sqm,total_units,number_units_per_acre,Year Data Valid, Unit Price, price_per_sqm, Rent per Month,rent_per_sqm,service_charge,"Mortgage Installments (90%present value, 20years tenor, 15% interest rate)",mortgage_installments, mortgage_to_rent_ratio,occupancy,annual_uptake,"Projected Yield assuming 90% occupancy rate, 6% stamp duty",Source
Developer,Ridgeways,The Ridge,Cytonn Real Estate,"-1.21627, 36.84572",,Stalled,,,,Apartments,,800,,2019,,,,,,,,,,,,"Field and online research, property agents interviews"
Developer,Ngara,The River Estate,Edermann Group Ltd,"-1.27805, 36.82746",,ongoing,,,1,Apartments,,,,2019,,,"  30,000 ",,,,,  -   ,,,,"Field and online research, property agents interviews"
Neighborhood,Kitengela,The Riverine,Zamara Fanaka Retirement Fund,"-1.57144, 36.92842",,complete,,,2,Apartments,89,,,2019,"  7,000,000 ","  78,652 ","  30,000 ",  337 ,3000,"Ksh82,957.74",78348.98016,  2.8 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Kitengela,The Riverine,Zamara Fanaka Retirement Fund,"-1.57144, 36.92842",,complete,,,2,Apartments,91,,,2019,"  7,000,000 ","  76,923 ","  30,000 ",  330 ,3000,"Ksh82,957.74",78348.98016,  2.8 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Kitengela,The Riverine,Zamara Fanaka Retirement Fund,"-1.57144, 36.92842",,complete,,,3,Apartments,114,,,2019,"  7,900,000 ","  69,298 ","  35,000 ",  307 ,3000,"Ksh93,623.74",88422.42047,  2.7 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Kitengela,The Riverine,Zamara Fanaka Retirement Fund,"-1.57144, 36.92842",,complete,,,4,Townhouses,360,,,2019,"  15,900,000 ","  44,167 ","  45,000 ",  125 ,3000,"Ksh188,432.59",177964.1121,  4.2 ,,,3%,"Field and online research, property agents interviews"
Neighborhood,Kilimani,The Rose Garden,,"-1.28707, 36.79380",,Complete,,,3,Apartments,144,,,2019,"  18,000,000 ","  125,000 ","  120,000 ",  833 ,3000,"Ksh213,319.91",201468.8061,  1.8 ,,,7%,"Field and online research, property agents interviews"
NMDA,Parklands,The Sydney Residence,Deltar Properties,"-1.26317, 36.81786",,Planned,,,4,Apartments,170,90,,2021,"  15,000,000 ","  88,235 ",,  -   ,,"Ksh177,766.59",,,89%,,0%,"Field and online research, property agents interviews"
Neighborhood,Ongata Rongai,The Ten Villas,The Ten Villas Ltd,"-1.39160, 36.76053",,Complete,,,4,Maisonette,330,,,2019,"  23,500,000 ","  71,212 ","  60,000 ",  182 ,3000,"Ksh278,501.00",263028.7191,  4.6 ,,,3%,"Field and online research, property agents interviews"
Neighborhood,Ongata Rongai,The Ten Villas,The Ten Villas Ltd,"-1.39160, 36.76053",,Complete,,,4,Maisonette,480,,,2019,"  27,500,000 ","  57,292 ","  75,000 ",  156 ,3000,"Ksh325,905.42",307799.5649,  4.3 ,,,3%,"Field and online research, property agents interviews"
NMDA,Thindigua,The Tree House,,"-1.20593, 36.84571",,Planned,,,2,Apartments,100,,,2021,"  7,300,000 ","  73,000 ",,  -   ,,"Ksh86,513.08",,,,,0%,"Field and online research, property agents interviews"
NMDA,Thindigua,The Tree House,,"-1.20593, 36.84571",,Planned,,,3,Apartments,130,,,2021,"  9,900,000 ","  76,154 ",,  -   ,,"Ksh117,325.95",,,,,0%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Thindigua Apartments,,"-1.20483, 36.83589",,Complete,,,3,Apartments,120,,,2019,"  9,000,000 ","  75,000 ","  65,000 ",  542 ,3000,"Ksh106,659.96",100734.4031,  1.6 ,,,7%,"Field and online research, property agents interviews"
NMDA,Thindigua,Thindigua Gardens,Fahari Realtors Ltd,"-1.20389, 36.83439",,Complete,2016,2017,3,Apartments,120,62,,2021,"  10,000,000 ","  83,333 ",,  -   ,,"Ksh118,511.06",,,45%,7%,,"Field and online research, property agents interviews"
NMDA,Thindigua,Thindigua Heights,,"-1.20550, 36.83705",,Complete,2015,2017,3,Apartments,120,,,2021,"  12,000,000 ","  100,000 ","  60,000 ",  500 ,,"Ksh142,213.27",,  2.4 ,,,5%,"Field and online research, property agents interviews"
NMDA,Parklands,Tigoni Apartments,Dunhill Consulting Ltd,"-1.26362, 36.81679",,Complete,2017,2018,3,Apartments,210,,,2021,"  16,000,000 ","  76,190 ","  75,000 ",  357 ,,"Ksh189,617.70",,  2.5 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Tofina Muthama Centre Limited,Tofina Muthana Builders Limited Phase 1,"-1.38604, 36.92278",,Complete,,,3,Apartments,150,,,2019,"  16,000,000 ","  106,667 ","  55,000 ",  367 ,3000,"Ksh189,617.70",189617.6999,  3.4 ,,,4%,"Field and online research, property agents interviews"
NMDA,Riverside,Trident Grand,,"-1.27175, 36.79892",,complete,,,3,Apartments,316,32,,2021,"  43,000,000 ","  136,080 ","  200,000 ",  633 ,,"Ksh509,597.57",,  2.5 ,94%,,5%,"Field and online research, property agents interviews"
NMDA,Riverside,Trident Grand,,"-1.27175, 36.79892",,complete,,,4,Apartments,260,16,,2021,"  48,000,000 ","  184,459 ","  300,000 ","  1,153 ",,"Ksh568,853.10",,  1.9 ,75%,,6%,"Field and online research, property agents interviews"
NMDA,Imara Daima,Tsavo Apartments,Tsavo,"-1.31742, 36.90389",,complete,2016,2018,2,Apartments,95,36,,2021,"  7,500,000 ","  78,947 ","  40,000 ",  421 ,,"Ksh88,883.30",,  2.2 ,92%,19%,5%,"Field and online research, property agents interviews"
NMDA,Dagoretti,Tsavo Skywalk,Tsavo,"-1.29721, 36.75176",,ongoing,,,1,Apartments,19,,,2021,"  2,000,000 ","  105,263 ",,  -   ,,"Ksh23,702.21",,,,,,"Field and online research, property agents interviews"
Neighborhood,Embakasi,Tsavo Studios,Tsavo,"-1.31709, 36.90299",,complete,,,1,Apartments,21,,,2019,"  1,850,000 ","  86,580 ","  12,000 ",  562 ,3000,"Ksh21,924.55",20706.51619,  1.8 ,,,7%,"Field and online research, property agents interviews"
Neighborhood,Embakasi,Tsavo Studios,Tsavo,"-1.31709, 36.90299",,complete,,,1,Apartments,27,,,2019,"  2,400,000 ","  89,600 ","  15,000 ",  560 ,3000,"Ksh28,442.65",26862.50748,  1.9 ,,,6%,"Field and online research, property agents interviews"
NMDA,Kileleshwa,Vernonia,,"-1.28131, 36.78094",,complete,2015,2018,3,Apartments,110,,,2021,"  25,000,000 ","  227,273 ","  140,000 ","  1,273 ",,"Ksh296,277.66",,  2.1 ,,9%,6%,"Field and online research, property agents interviews"
Neighborhood,Kilimani,Vesta Gardens,,"-1.29900, 36.79175",,complete,,,2,Apartments,116,,,2019,"  12,500,000 ","  107,759 ","  70,000 ",  603 ,3000,"Ksh148,138.83",139908.8931,  2.1 ,,,6%,"Field and online research, property agents interviews"
Neighborhood,Kilimani,Vesta Gardens,,"-1.29900, 36.79175",,complete,,,3,Apartments,140,,,2019,"  14,500,000 ","  103,571 ","  75,000 ",  536 ,3000,"Ksh171,841.04",162294.3161,  2.3 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Kilimani,Vesta Gardens,,"-1.29900, 36.79175",,complete,,,3,Apartments,160,,,2019,"  17,000,000 ","  106,250 ","  85,000 ",  531 ,3000,"Ksh201,468.81",190276.0947,  2.4 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Kilimani,Victoria Pearl,,"-1.30042, 36.80063",,complete,,,2,Apartments,120,,,2019,"  13,500,000 ","  112,500 ","  80,000 ",  667 ,3000,"Ksh159,989.93",151101.6046,  2.0 ,,,6%,"Field and online research, property agents interviews"
Neighborhood,Kilimani,Victoria Pearl,,"-1.30042, 36.80063",,complete,,,3,Apartments,150,,,2019,"  16,500,000 ","  110,000 ","  90,000 ",  600 ,3000,"Ksh195,543.25",184679.739,  2.2 ,,,6%,"Field and online research, property agents interviews"
NMDA,Ongata Rongai,Vintage Residence,Vector Afriq Properties Ltd,"-1.40136, 36.74545",,complete,2019,,2,Apartments,115,15,,2021,"  3,700,000 ","  32,174 ","  30,000 ",  261 ,,"Ksh43,849.09",,  1.5 ,93%,50%,8%,"Field and online research, property agents interviews"
NMDA,Kileleshwa,Vue Claire,,"-1.28233, 36.78549",,complete,2018,2018,2,Apartments,160,18,,2021,"  17,500,000 ","  109,375 ","  120,000 ",  750 ,,"Ksh207,394.36",,  1.7 ,83%,,7%,"Field and online research, property agents interviews"
NMDA,Kileleshwa,Vue Claire,,"-1.28233, 36.78549",,complete,2018,2018,3,Apartments,225,18,,2021,"  24,000,000 ","  106,667 ","  115,000 ",  511 ,,"Ksh284,426.55",,  2.5 ,94%,33%,5%,"Field and online research, property agents interviews"
NMDA,Uthiru,Waiyaki Ridge Garden,,"-1.26520, 36.73336",,complete,2017,,2,Apartments,109,175,,2021,"  10,500,000 ","  96,330 ","  65,000 ",  596 ,,"Ksh124,436.62",,  1.9 ,74%,13%,6%,"Field and online research, property agents interviews"
NMDA,Uthiru,Waiyaki Ridge Garden,,"-1.26520, 36.73336",,complete,2017,,3,Apartments,145,175,,2021,"  11,500,000 ","  79,310 ","  70,000 ",  483 ,,"Ksh136,287.72",,  1.9 ,80%,21%,6%,"Field and online research, property agents interviews"
NMDA,Uthiru,Waiyaki Ridge Garden,,"-1.26520, 36.73336",,complete,2018,,3,Apartments,130,,,2021,,  -   ,,  -   ,,,,,,,,"Field and online research, property agents interviews"
NMDA,Uthiru,Waterfront,,"-1.26396, 36.73779",,complete,2018,,3,Apartments,165,18,,2021,"  12,000,000 ","  72,727 ","  65,000 ",  394 ,,"Ksh142,213.27",,  2.2 ,72%,24%,6%,"Field and online research, property agents interviews"
Neighborhood,Athi River,Wema Villas,Norwich Union,"-1.43310, 36.98404",,Complete,,,3,Maisonette,155,,,2019,"  14,500,000 ","  93,548 ","  55,000 ",  355 ,3000,"Ksh171,841.04",171841.0405,  3.1 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Athi River,Wema Villas,Norwich Union,"-1.43310, 36.98404",,Complete,,,4,Maisonette,175,,,2019,"  15,000,000 ","  85,714 ","  65,000 ",  371 ,3000,"Ksh177,766.59",177766.5936,  2.7 ,,,4%,"Field and online research, property agents interviews"
NMDA,Lower Kabete,West fields,,"-1.23716, 36.71970",,complete,2014,2014,2,Apartments,85,,,2021,"  21,500,000 ","  252,941 ",,  -   ,,"Ksh254,798.78",,,,,,"Field and online research, property agents interviews"
NMDA,Kikuyu,west point heights,,"-1.26808, 36.67947",,Complete,2015,,2,Apartments,70,66,,2021,"  7,000,000 ","  100,000 ","  32,000 ",  457 ,,"Ksh82,957.74",,  2.6 ,86%,15%,5%,"Field and online research, property agents interviews"
NMDA,South C,West Suites,,"-1.30622, 36.82248",,complete,2017,2018,1,Apartments,25,,,2021,"  4,500,000 ","  180,000 ",,  -   ,,"Ksh53,329.98",,,,,,"Field and online research, property agents interviews"
NMDA,Lower Kabete,Westmont,,"-1.23562, 36.72903",,complete,2012,,2,Apartments,80,,,2021,"  15,500,000 ","  193,750 ","  38,000 ",  475 ,,"Ksh183,692.15",,  4.8 ,,,2%,"Field and online research, property agents interviews"
NMDA,Ruaka,Willow Park Homes,Estate Hub,"-1.16647, 36.75564",,complete,,,1,Apartments,65,,,2021,"  5,300,000 ","  81,538 ","  35,000 ",  538 ,,"Ksh62,810.86",,  1.8 ,,,7%,"Field and online research, property agents interviews"
NMDA,Thindigua,Windsor gardens,Kings Pride Properties,"-1.20206, 36.83748",,complete,,,2,Apartments,145,40,,2021,"  7,000,000 ","  48,276 ","  60,000 ",  414 ,,"Ksh82,957.74",,  1.4 ,95%,,9%,"Field and online research, property agents interviews"
Developer,Thindigua,Windsor View Apartments,Edermann Group Ltd,"-1.20216, 36.83957",,Complete,2002,2003,1,Apartments,,20,,2019,,,"  25,000 ",,,,,  -   ,,,,"Field and online research, property agents interviews"
Developer,Thindigua,Windsor View Apartments,Edermann Group Ltd,"-1.20216, 36.83957",,complete,,,2,Apartments,,20,,2019,,,"  40,000 ",,,,,  -   ,,,,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Windsor Villas,Vineyard Properties,"-1.20241, 36.84842",,complete,,,4,Maisonette,147,,,2019,"  65,000,000 ","  442,263 ","  250,000 ","  1,701 ",3000,"Ksh770,321.91",727526.2444,  3.1 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Windsor Villas,Vineyard Properties,"-1.20241, 36.84842",,complete,,,5,Maisonette,188,,,2019,"  68,000,000 ","  361,815 ","  300,000 ","  1,596 ",3000,"Ksh805,875.22",761104.3787,  2.7 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Zen Ruby Apartments,Zenith Ventures Limited,"-1.38229, 36.92254",,complete,,,1,Apartments,,,,2019,"  3,000,000 ",,"  20,000 ",,3000,"Ksh35,553.32",35553.31873,  1.8 ,,,7%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Zen Ruby Apartments,Zenith Ventures Limited,"-1.38229, 36.92254",,complete,,,2,Apartments,,,,2019,"  5,500,000 ",,"  28,000 ",,3000,"Ksh65,181.08",65181.08434,  2.3 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Zen Ruby Apartments,Zenith Ventures Limited,"-1.38229, 36.92254",,complete,,,3,Apartments,80,,,2019,"  6,750,000 ","  84,375 ","  38,000 ",  475 ,3000,"Ksh79,994.97",79994.96714,  2.1 ,,,6%,"Field and online research, property agents interviews"
NMDA,Ruaka,Zuri Ridge Apartments,Delta Homes,"-1.20490, 36.76581",,ongoing,2019,,2,Apartments,80,30,,2021,"  8,000,000 ","  100,000 ","  45,000 ",  563 ,,"Ksh94,808.85",,  2.1 ,0%,,6%,"Field and online research, property agents interviews"
Developer,Juja,Acacia Front Estate,Banda Homes,"-1.08581, 36.97815",0.8,Stalled,,,3,Bungalows,138,143,143,2019,"  5,500,000 ","  39,855 ","  30,000 ",  217 ,3000,"Ksh65,181.08",61559.91299,  2.2 ,,,6%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Amana Hills,Karibu Homes,"-1.15500, 36.88782",,Planned,,,1,Apartments,33,300,,2019,"  2,800,000 ","  84,848 ","  18,000 ",  545 ,3000,"Ksh33,183.10",31339.59207,  1.8 ,,,7%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Amana Hills,Karibu Homes,"-1.15500, 36.88782",,Planned,,,2,Apartments,52,,,2019,"  4,160,000 ","  80,000 ","  23,000 ",  442 ,3000,"Ksh49,300.60",46561.67964,  2.1 ,,,6%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Amana Hills,Karibu Homes,"-1.15500, 36.88782",,Planned,,,2,Apartments,58,,,2019,"  4,980,000 ","  85,862 ","  25,000 ",  431 ,3000,"Ksh59,018.51",55739.70303,  2.4 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Amana Hills,Karibu Homes,"-1.15500, 36.88782",,Planned,,,3,Apartments,93,,,2019,"  7,510,000 ","  80,753 ","  30,000 ",  323 ,3000,"Ksh89,001.81",84057.263,  3.0 ,,,4%,"Field and online research, property agents interviews"
NMDA,Imara Daima,Amara park,,"-1.32468, 36.87570",,complete,2016,,1,Apartments,54,20,,2021,"  5,000,000 ","  92,593 ","  25,000 ",  463 ,,"Ksh59,255.53",,  2.4 ,100%,20%,5%,"Field and online research, property agents interviews"
NMDA,Imara Daima,Amara park,,"-1.32468, 36.87570",,complete,2016,,3,Apartments,,20,,2021,"  7,500,000 ",,"  40,000 ",,,"Ksh88,883.30",,  2.2 ,100%,20%,5%,"Field and online research, property agents interviews"
Neighborhood,Riara,Avana Residence,Riara 521 Ltd,"-1.29651, 36.75771",,Planned,,,2,Apartments,107,,,2019,"  11,500,000 ","  107,640 ","  70,000 ",  655 ,3000,"Ksh136,287.72",128716.1817,  1.9 ,,,6%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Bella Casa Apartments,,"-1.43979, 36.98236",,complete,2014,,2,Apartments,71,120,,2019,"  5,000,000 ","  70,423 ","  30,000 ",  423 ,3000,"Ksh59,255.53",59255.53122,  2.0 ,97%,12%,6%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Bella Casa Apartments,,"-1.43979, 36.98236",,complete,2014,,3,Apartments,93,120,,2019,"  6,900,000 ","  74,194 ","  35,000 ",  376 ,3000,"Ksh81,772.63",81772.63308,  2.3 ,90%,11%,5%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Bluebells Gardens Apartments,Safaricom Investment Sacco,"-1.38071, 36.93960",,complete,,,2,Apartments,92,100,,2019,"  6,800,000 ","  73,913 ","  30,000 ",  326 ,3000,"Ksh80,587.52",80587.52245,  2.7 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Bluebells Gardens Apartments,Safaricom Investment Sacco,"-1.38071, 36.93960",,complete,,,3,Apartments,105,200,,2019,"  7,400,000 ","  70,476 ","  35,000 ",  333 ,3000,"Ksh87,698.19",87698.1862,  2.5 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Kimunyu,Brickstone Garden Estate,Mahiga Homes,"-1.05164, 36.94929",,complete,,,3,Bungalows,106,50,,2019,"  4,250,000 ","  40,094 ","  30,000 ",  283 ,3000,"Ksh50,367.20",47569.02367,  1.7 ,,,7%,"Field and online research, property agents interviews"
Neighborhood,Kasarani,Clay City,HF development and investment limited,"-1.21872, 36.90306",,complete,,,2,Apartments,73,,,2019,"  6,500,000 ","  89,041 ","  35,000 ",  479 ,3000,"Ksh77,032.19",72752.62444,  2.2 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Kasarani,Clay City,HF development and investment limited,"-1.21872, 36.90306",,complete,,,2,Apartments,86,,,2019,"  6,700,000 ","  78,134 ","  40,000 ",  466 ,3000,"Ksh79,402.41",74991.16673,  2.0 ,,,6%,"Field and online research, property agents interviews"
Neighborhood,Kasarani,Clay City,HF development and investment limited,"-1.21872, 36.90306",,complete,,,3,Apartments,110,480,,2019,"  8,650,000 ","  78,923 ","  45,000 ",  411 ,3000,"Ksh102,512.07",96816.95406,  2.3 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Juja,Cornerstone Estate,Mahiga Homes,"-1.05217, 36.94569",,complete,,,3,Bungalows,104,48,,2019,"  3,750,000 ","  36,058 ","  30,000 ",  288 ,3000,"Ksh44,441.65",41972.66794,  1.5 ,,,8%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Crystal Rivers Apartments,Safaricom Staff Pension Scheme,"-1.43808, 36.98331",,complete,,,3,Apartments,100,,,2019,"  8,500,000 ","  85,034 ","  35,000 ",  350 ,3000,"Ksh100,734.40",100734.4031,  2.9 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Crystal Rivers Apartments,Safaricom Staff Pension Scheme,"-1.43808, 36.98331",,complete,,,3,Apartments,160,,,2019,"  14,000,000 ","  87,500 ","  45,000 ",  281 ,3000,"Ksh165,915.49",165915.4874,  3.7 ,,,3%,"Field and online research, property agents interviews"
Neighborhood,Syokimau,Crystal Rivers Apartments,Safaricom Staff Pension Scheme,"-1.43808, 36.98331",,complete,,,4,Apartments,144,,,2019,"  15,000,000 ","  104,167 ","  55,000 ",  382 ,3000,"Ksh177,766.59",177766.5936,  3.2 ,,,4%,"Field and online research, property agents interviews"
NMDA,Ruiru,Dahlia Gardens,,"-1.15591, 36.96061",,complete,2016,,2,Apartments,80,48,,2021,"  7,500,000 ","  93,750 ","  33,000 ",  413 ,,"Ksh88,883.30",,  2.7 ,77%,17%,4%,"Field and online research, property agents interviews"
NMDA,Ruiru,Dahlia Gardens,,"-1.15591, 36.96061",,complete,2016,,3,Apartments,105,20,,2021,"  8,500,000 ","  80,952 ","  45,000 ",  429 ,,"Ksh100,734.40",,  2.2 ,65%,14%,5%,"Field and online research, property agents interviews"
Neighborhood,Imara Daima,Daima Springs,,"-1.32321, 36.87606",,complete,,,3,Apartments,137,100,,2019,"  8,750,000 ","  63,869 ","  60,000 ",  438 ,3000,"Ksh103,697.18",97936.2252,  1.7 ,,,7%,"Field and online research, property agents interviews"
Neighborhood,Imara Daima,Daima Springs,,"-1.32321, 36.87606",,complete,,,4,Apartments,165,10,,2019,"  9,750,000 ","  59,091 ","  70,000 ",  424 ,3000,"Ksh115,548.29",109128.9367,  1.7 ,,,7%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Dainty Apartments,,"-1.20081, 36.83632",,complete,2016,2018,2,Apartments,93,48,,2019,"  10,500,000 ","  112,903 ","  40,000 ",  430 ,3000,"Ksh124,436.62",117523.4702,  3.1 ,,,4%,"Field and online research, property agents interviews"
Neighborhood,Thindigua,Dainty Apartments,,"-1.20081, 36.83632",,complete,2016,2018,3,Apartments,108,24,,2019,"  12,000,000 ","  111,111 ","  50,000 ",  463 ,3000,"Ksh142,213.27",134312.5374,  2.8 ,,,4%,"Field and online research, property agents interviews"
Developer,Lukenya,Daystar Hostels,Heri Homes,"-1.44092, 37.04367",,complete,,,1,Apartments,45,,,2019,,  -   ,"  15,000 ",  333 ,,,,  -   ,,,,"Field and online research, property agents interviews"
Neighborhood,Lukenya,Daystar Hostels,Heri Homes,"-1.44092, 37.04367",,complete,,,1,Studio,26,300,,2019,"  2,500,000 ","  96,154 ","  12,000 ",  462 ,3000,"Ksh29,627.77",27981.77863,  2.5 ,,,5%,"Field and online research, property agents interviews"
Neighborhood,Racecourse,Denali Apartments,,"-1.29950, 36.74840",,complete,2018,2018,2,Apartments,100,24,,2019,"  7,950,000 ","  79,500 ","  40,000 ",  400 ,3000,"Ksh94,216.29",88982.05604,  2.4 ,92%,29%,5%,"Field and online research, property agents interviews"
