Country,Year,"Central government, Fiscal Balance (% of GDP)","Central government, Fiscal Balance (Current US $)","Central government, total expenditure and net lending  (% of GDP)","Central government, total expenditure and net lending  (Current US $)","Central government, total revenue and grants  (% of GDP)","Central government, total revenue and grants  (Current US $)",Current account balance (As % of GDP),"Current account balance (Net, BoP, cur. US$)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),Final consumption expenditure  (% of GDP),Final consumption expenditure  (current US$),General government final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),Gross capital formation (% of GDP),Gross capital formation (current US$),"Gross capital formation, Private sector  (current US$)","Gross capital formation, Private sector (% GDP)","Gross capital formation, Public sector  (current US$)","Gross capital formation, Public sector (% GDP)","Gross domestic product, (constant prices US$)","Gross domestic product, current prices (current US$)",Household final consumption expenditure  (% of GDP),Household final consumption expenditure (current US$),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Inflation, consumer prices (annual %)",Real GDP growth (annual %),Real per Capita GDP Growth Rate (annual %)
Kenya,2000,0.8139906699,102.596440519998,18.8277944945,2373.07965492291,19.6417851644,2475.67609544291,-2.1850773104,-275.409980245741,22.3483882975,2816.81986726704,90.5616740396,11414.5109370826,15.3345896853,1932.79158688971,17.5540013415,2212.52911264138,1633.4282206223,12.9594684256,579.100892019088,4.5945329159,12604.1297912538,12604.1297912538,75.2270843543,9481.71935019293,30.4640636786,3839.73012573729,10.0,0.599251604,-2.1198804169
Kenya,2001,-1.6693704522,-216.73886273876,23.5256192575,3054.39452129567,21.8562488054,2837.65565855691,-3.0253500585,-392.789347756046,22.0754852506,2866.11971681768,93.072383945,12083.8383250806,15.9748385967,2074.05632788281,18.7943108097,2440.11600035207,1865.72544599583,14.3702282647,574.390554356238,4.4240825449,13166.8667751577,12983.2693790441,77.0975453483,10009.7819971978,33.9421800053,4406.80466320626,5.8,4.4647031824,1.6495893208
Kenya,2002,-2.1759817298,-285.118559164864,22.0054486344,2883.37062878784,19.8294669047,2598.25206962297,2.421761624,317.323061781423,23.6922864182,3104.39673019386,91.6343259567,12006.8319642832,17.1363025296,2245.36714614134,15.1899285972,1990.33406217047,1422.43526944155,10.855810885,567.898792728921,4.3341177122,13238.6767229835,13102.9849774348,74.4980234271,9761.46481814184,30.5165409721,3998.57777921271,1.989766913,0.54538372,-2.1564722859
Kenya,2003,-3.5543947788,-529.765206491704,24.4167287642,3639.19433848811,20.8623339854,3109.42913199641,-0.0780779807,-11.6371422280536,23.866598392,3557.20008957923,89.6306128855,13359.0057095086,18.1312662322,2702.37680318197,16.4821474047,2456.58368493092,1824.21116675738,12.2393214334,632.37251817354,4.2428259714,13626.8693559001,14904.512285972,71.4993466533,10656.6289063266,23.877449767,3558.81743410563,9.8104793757,2.9322615926,0.1672347039
Kenya,2004,-0.9163333615,-147.456674193011,23.4082277999,3766.85992799259,22.4918944384,3619.40325379958,-0.8157239523,-131.266574062382,26.346661953,4239.71374491342,90.7683821606,14606.4787310245,17.8600906695,2874.05182606478,17.0868049046,2749.61441946037,2098.02199072705,13.0376434555,651.592428733326,4.0491614491,14320.2560943,16092.0337934157,72.9082914912,11732.4269049597,34.2018490182,5503.77310198257,4.7977952363,5.0883788513,2.2598135829
Kenya,2005,0.0341988185,6.41402605331281,22.6193215935,4242.27866226611,22.6535204121,4248.69268831943,-1.3464251187,-252.523513048086,27.9136208375,5235.23031298518,92.182339246,17288.899191946,17.3790053515,3259.45158299113,16.9121639334,3171.89496116532,2622.0870395863,13.9806539637,549.807921579017,2.9315099697,15165.1512038637,18755.1100713652,74.8033338944,14029.4476089548,-37.008124017,-6940.91439473129,9.9,5.9,3.0405436425
Kenya,2006,-3.1430753964,-811.275035388195,23.3649695537,6030.85007859172,20.2218941572,5219.57504320353,-1.8547991535,-478.7515598805,22.9974137991,5935.97840987515,90.6279368801,23392.4336601949,14.3547850627,3705.18593763605,18.6436980362,4812.21888642543,3878.71477040461,15.0270776651,933.504116020818,3.6166203711,16186.8863062468,25811.5041183497,76.2731518175,19687.2477225589,32.2690487155,8329.12683814583,7.2509726208,6.7373881648,3.8458090425
Kenya,2007,-0.7749993014,-247.675694150727,20.0893714317,6420.19806387859,20.2218941572,6462.54991886973,-3.1847410661,-1017.78537451602,21.9190018355,7004.91469456176,89.5998180985,28634.473738255,14.6295870196,4675.35017596608,20.456974671,6537.6773794033,5456.84890164286,17.0749661212,1080.82847776044,3.3820085498,17295.8061453671,31958.1828913734,74.9702310789,23959.1235622889,31.975794605,10218.8829208467,7.0275694356,6.8507297706,3.9502190166
Kenya,2008,-3.3595722255,-1186.43272780282,23.2829752021,8222.38128130609,19.3143721303,6820.86934707091,-5.6140337448,-1982.59567667128,23.0465433664,8138.88539287878,92.4964980519,32665.1326803114,15.9314690662,5626.19733503147,19.9349059284,7040.01082024299,5536.0621018173,15.676236874,1503.94871842569,4.2586690544,17335.9813187666,35314.9939384448,76.5650289857,27038.93534528,35.4779473467,12529.0349549884,15.1138676371,0.2322827457,-2.4880700278
Kenya,2009,-3.3784254894,-1250.74400077217,22.4473835858,8310.35949767851,19.0689580964,7059.61549690634,-4.6332805808,-1715.31025578959,20.0326292529,7416.38107348831,91.4657602365,33862.0020630282,15.2144716883,5632.62657374508,19.3326228276,7157.2281516111,4707.7228398284,12.7161839907,2449.50531178269,6.6164388369,17908.0687022859,37021.5061630611,76.2512885482,28229.3754892831,30.831012317,11414.1051250665,10.5373850289,3.3,0.5047809187
Kenya,2010,-5.8138671419,-2326.54546361401,26.2867510555,10519.2155115551,20.4728839136,8192.67004794109,-5.9159828769,-2367.4092973035,21.6450882727,8661.75313281938,91.0248472965,36425.5736129505,14.1566796092,5665.10343642242,20.8856314105,8357.83994140939,5611.95505573655,14.0238656887,2745.88488567284,6.8617657217,19412.3464732779,40017.1762928636,76.8681676873,30760.4701765281,33.5555669796,13427.9903943158,4.0838429309,8.4,5.4823913005
Kenya,2011,-4.0871792343,-1694.64367567124,23.7778344998,9858.86709299544,19.6906552655,8164.2234173242,-9.2114732328,-3819.30029556759,21.8820794556,9072.84105590683,95.5897792418,39633.8417192822,14.1775678854,5878.36362831,21.8106025837,9043.20501062924,6152.24392514705,14.8381184648,2890.96108548219,6.9724841189,20596.4996081479,41462.426248534,81.4122113565,33755.4780909722,39.2824612811,16287.4615372842,14.0224939638,6.1,3.2614153103
Kenya,2012,-4.5448923942,-2749.55241513996,23.6659810394,14317.3588457329,19.1210886452,11567.806430593,-6.9691099117,-4216.14668223607,18.522085454,11205.4236658888,93.195897174,56381.3137755074,11.5478365479,6986.16801360514,17.8956483004,10826.4440027413,7305.47627294699,12.0756394264,3520.96772979426,5.820008874,21523.3420905145,60497.6350732087,81.6480606261,49395.1457619023,29.6136309283,17915.5463709288,9.3777674816,4.5,1.7231978098
Kenya,2013,-5.4323060991,-2993.05708187589,25.140161174,13851.5643391915,19.7078550749,10858.5072573156,-8.7883484228,-4842.14770029476,19.9251740148,10978.2442493227,93.1767282883,51337.9145769481,14.1394263566,7790.45021001398,20.1053371837,11077.5093936068,7515.40134607642,13.6402211693,3562.10804753043,6.4651160144,22793.2192738549,55097.3569474531,79.0373019317,43547.4643669342,33.2072394868,18296.3112724247,5.7174935704,5.9,3.1118205765
Kenya,2014,-5.8972772107,-3623.60387821289,25.6335480271,15750.628760464,19.7362708164,12127.0248822511,-10.3798323341,-6377.9265171221,18.2977782138,11243.1377615745,92.2723377159,56697.080508968,13.8910227102,8535.39048049924,22.4326550558,13783.8281895915,8398.62178101492,13.6684368643,5385.20640857658,8.7642181915,24024.053114643,61445.3712915636,78.3813150057,48161.6900284688,33.0027709855,20278.6751685705,6.8781549928,5.4,2.6578354802
Kenya,2015,-8.6598151571,-5542.92205634664,28.1257139744,18002.5367182375,19.4658988173,12459.6146618909,-6.7007041688,-4288.94615603225,16.5925462915,10620.4565734208,89.5228103353,57301.2184383227,14.239848304,9114.555889609,21.5036822022,13763.9467134983,6549.23645928149,10.2319997613,7214.71025421682,11.2716824409,25393.4241421777,64007.3945665028,75.2829620313,48186.6625487137,27.619038829,17678.227158739,6.5821744025,5.7,2.9879022596
Kenya,2016,-7.9869892161,-5660.83589969625,27.1731570857,19259.1700047896,19.1861678696,13598.3341050934,-5.2166489788,-3697.33738413299,14.4978277625,10275.4394234669,91.6211195276,64937.1256878878,13.5735825899,9620.37402747993,17.1252933789,12137.6745265835,7290.06346836748,10.2856997338,4847.61105821599,6.8395936451,26891.6361665662,70875.7173266285,78.0475369378,55316.7516604078,23.244240669,16474.5223113096,6.2971575246,5.9,3.2224118568
Kenya,2017,-8.9063997597,-6674.279264631,27.5388281689,20637.0514212407,18.6324284091,13962.7721566096,-6.6965585065,-5018.2680757635,13.8849300088,10405.0910523078,94.6433034739,70923.8137690327,13.9494067975,10453.4086785153,17.1253360875,12833.3870735471,8539.71738688946,11.395707891,4293.66968665766,5.7296281965,28209.3263387279,74938.0158614416,80.6938966763,60470.4050905174,25.6535695701,19224.2760334461,8.0057227913,4.9,2.2863680849
Kenya,2018,-6.7447416914,-5693.825804288,23.8694648312,20150.3009320187,17.1247231398,14456.4751277307,-5.8077326247,-4902.81457705914,13.8164812852,11663.6991104748,94.4192145086,79707.5091364366,14.3437273461,12108.7935802443,17.1703719234,14495.0112546449,9614.48153264994,11.3890372947,4880.52972199492,5.7813346287,29868.120276837,84418.7378080404,80.0754871625,67598.7155561923,25.4060677172,21447.4816935159,4.7647891311,5.8803032663,3.2805824774
Kenya,2019,-5.6966374336,-5196.01398441546,25.7717859448,23506.9480432946,20.0751485112,18310.9340588791,-5.2109520747,-4753.01090655525,13.9523832177,12726.2405516043,93.499350032,85282.5787080716,14.2187253108,12969.1763635796,16.8716827707,15388.9905474419,10204.1633515637,11.1873099459,5184.82719587817,5.6843728249,31659.8454446455,91211.9481888655,79.2806247212,72313.402344492,24.3234160204,22185.8616182523,5.4958105157,5.998787842,3.4329796223
Kenya,2020,-4.8691273875,-4796.21228326864,25.0964276929,24720.6090922286,20.2273003054,19924.39680896,-5.3169852866,-5237.3635175601,13.8070243175,13600.2643506813,93.1449887849,91750.1440774509,14.1666243405,13954.4793690461,16.5911773575,16342.7247437001,10854.0646436993,11.0190751162,5488.66010000076,5.5721022414,33586.1797499871,98502.5016099821,78.9783644444,77795.6647084048,23.5431904599,23190.6315618501,5.3672874728,6.0844716021,3.5521178744
Madagascar,1981,-13.1755003442,-473.684210526316,24.0373541633,864.188443135812,10.8618538191,390.504232609496,-10.0968250971,-363.0,2.3008481807,82.71985317764,19.9647535525,717.770731876298,2.3198060969,83.4014261993288,2.295443332,82.5255386228605,20.6283440381679,0.5737762584,61.8971945846926,1.7216670736,2798.58897967218,3595.18954234818,17.6449474556,634.369305676969,4.562838775,164.042702472812,30.4615023384,-9.8,-12.3617383347
Madagascar,1982,-9.4631010602,-333.714612525022,19.3884101414,683.72891049471,9.9253090812,350.014297969689,-8.507060259,-300.0,2.2447558056,79.1609229471996,20.1894722693,711.978227068469,2.1278833334,75.0394355484792,1.6970103507,59.844774776452,14.9556719521958,0.4240960084,44.8891028242561,1.2729143423,2745.41578905841,3526.48260227624,18.0615889359,636.93879151999,4.1328616485,145.744647009974,31.9039879526,-1.9,-4.6917208434
Madagascar,1983,-8.0580956392,-282.992565055762,17.9289320051,629.646840148699,9.8708363659,346.654275092937,-7.0332223127,-247.0,2.1139125934,74.2385761955811,19.7178420091,692.471638133645,1.9195304345,67.4120618162909,1.6728746634,58.7497484775277,14.7040670448479,0.4186921961,44.0456814326798,1.2541824673,2770.12453115993,3511.90377635688,17.7983115746,625.059576317354,3.5064996148,123.144892388514,19.473516402,0.9,-1.9680061964
Madagascar,1984,-8.1061948362,-238.275849221484,18.5368734901,544.878252004295,10.4306786539,306.602402782812,-6.4874125878,-190.692892885269,2.6566339097,78.0898699951638,19.2015554736,564.416107592726,1.9681777619,57.8531897025425,1.7239254857,50.6735672394572,12.9024648602507,0.4389445861,37.7711023792065,1.2849808995,2818.88376294217,2939.42909140329,17.2333777117,506.562917890184,3.5818179642,105.284999240117,9.716665715,1.7601819425,-1.1174705289
Madagascar,1985,-3.1850834713,-91.0219538693088,15.7722375546,450.73226244404,12.5871540833,359.710308574731,-8.7458810101,-249.936048776437,2.4484536848,69.9708627282855,19.9450171713,569.980174530411,1.9523016913,55.7920431552321,1.7093204202,48.848228260371,14.7635051069221,0.5166115876,34.0847231534489,1.1927088326,2851.47976012581,2857.75725152183,17.99271548,514.188131375179,4.1017887692,117.219165994921,10.5712058223,1.1563441392,-1.6845286838
Madagascar,1986,-2.9902894441,-97.4360825501428,14.7699425499,481.266234750705,11.7796531059,383.830152200563,-2.9824437801,-97.1804381481924,2.4296194719,79.1671200607039,18.871055918,614.897586550056,1.7688050598,57.6350346850899,1.8078294916,58.9066131825033,23.5671049754292,0.7232686638,35.3395082070742,1.0845608278,2907.37517588614,3258.41643001894,17.1022508581,557.262551864966,3.1092630725,101.312738808445,14.4908588599,1.9602248819,-0.8825039414
Madagascar,1987,-2.6684164658,-68.4615451359951,13.0212890925,334.077375991495,10.3528726267,265.6158308555,-5.7452647573,-147.401917033741,3.3129177356,84.9970272637861,19.1670234045,491.753837816876,1.8261017219,46.8509121644643,2.0213108469,51.8592451953573,16.0118079853338,0.6240900931,35.8474372100235,1.3972207539,2941.53431236011,2565.62444485647,17.3409216826,444.902925652412,4.5012056978,115.484033697153,15.4621477876,1.1749132605,-1.6341997512
Madagascar,1988,-0.7506983317,-18.3354966566375,14.9295858135,364.648966454289,14.1788874818,346.313469797652,-5.8398868162,-142.636823174337,3.2599176288,79.6221414928801,18.7014510412,456.775216577327,1.6271336483,39.7420672318879,2.6589319167,64.9433137276451,31.2136477025767,1.2779601063,33.7296660250685,1.3809718105,3041.75030406126,2442.4586924823,17.0743173929,417.033149345439,4.619876514,112.838575499192,26.3336884313,3.4069292097,0.5306642173
Madagascar,1989,-4.2543629699,-106.271681933346,19.6739320438,491.444162931203,15.4195690739,385.172480997856,-5.7045274759,-142.496005581171,3.6899242407,92.172308297332,18.0873295764,451.811692930872,1.7522051729,43.7691358566387,2.6780079516,66.8951876611305,18.4860939862574,0.7400518396,48.409093674873,1.937956112,3165.69799885394,2497.94581905255,16.3351244035,408.042557074233,4.4543866429,111.268164909954,9.0186800849,4.0748806576,1.1539441999
Madagascar,1990,-0.6342448665,-19.5435379158022,17.0312123232,524.797536978783,16.3969674567,505.253999062981,-10.6696604765,-328.773514896326,16.6022936077,511.580892082094,96.608586498,2976.88428063899,8.0255623296,247.298622289001,14.8174252266,456.582192491358,212.16971057482,6.8855265788,244.412481916538,7.9318986479,3264.74968353129,3081.38685033038,88.5830241684,2729.58565834999,28.0274332283,863.633641982539,11.7881908629,3.1289050539,0.1949420218
Madagascar,1991,-5.3504559374,-143.238531110385,16.3953111569,438.923395445135,11.0448552195,295.68486433475,-9.3894025055,-251.366283291338,17.9469679133,480.463226288031,97.0439788517,2597.99111449894,8.7375724812,233.915961991108,10.55986881,282.701159445558,122.729888016897,4.5843869868,159.971271428661,5.9754818232,3058.86308981401,2677.12757168375,88.3064063705,2364.07515250783,26.4489970788,708.073393230756,8.5363850641,-6.3063515943,-9.0065551283
Madagascar,1992,-6.1951332487,-185.890557939914,20.0407643822,601.341201716738,13.8456311335,415.450643776824,-7.3917767562,-221.796925138865,16.5137511899,495.509991335674,97.8449040257,2935.92455090972,8.284572353,248.58606186275,11.297601002,338.994702671456,112.419131115213,3.7465673603,226.575571556243,7.5510336417,3094.98474343496,3000.59014840188,89.5603316727,2687.33848904697,24.8629582135,746.035474754086,15.2914461048,1.1808849419,-1.7679872234
Madagascar,1993,-7.6454447023,-257.707179433588,20.5893748045,694.011913470582,12.9439301022,436.304734036994,-7.8140560206,-263.390609103074,15.3176708572,516.317088910196,97.8511903406,3298.29790794423,7.8516927715,264.659241771143,11.4476968568,385.870774407783,124.204382165261,3.6847934843,261.666392242523,7.7629033725,3159.97704570266,3370.72844639356,89.9994975691,3033.63866617309,24.615569565,829.724005570114,9.2988099261,2.0999231872,-0.9136188588
Madagascar,1994,-8.5596635167,-254.816939979787,19.7564393349,588.139405992241,11.1967758182,333.322466012454,-9.4061928865,-280.01769970419,22.0324477714,655.895048959439,96.6642416787,2877.64655958487,6.8872351933,205.029577793101,10.9032135236,324.583262017354,134.060355808188,4.503278066,190.522906209166,6.3999354576,3158.64665425827,2976.95043131855,89.7770064854,2672.61698179177,29.5990933018,881.15033571488,38.9940644627,-0.0421013009,-3.0338516741
Madagascar,1995,-6.1788718163,-195.243338526795,17.6106344089,556.470365106323,11.4317625926,361.227026579528,-9.7040328572,-306.633286552929,24.1343081882,762.608942829078,96.6338637994,3053.48917146526,6.7086753306,211.98435694891,10.9423211405,345.761390462839,156.178527843709,4.9425865757,189.58286261913,5.9997345647,3211.66745434626,3159.85416644928,89.9251884687,2841.50481451635,31.7112243844,1002.02844494248,49.0357195173,1.6785923179,-1.406437011
Madagascar,1996,-4.8993954073,-195.727835958619,17.7694766124,709.879671743235,12.8700812051,514.151835784617,-6.534018248,-261.030014009595,20.4924406733,818.660412779317,93.874881479,3750.24383120407,6.0757548352,242.722672258655,11.6370083142,464.891331486611,198.510298629625,4.9690451061,266.381032856986,6.6679632081,3280.85333840202,3994.93855237836,87.7991266438,3507.52115894542,26.0042955917,1038.85562986765,19.7608255859,2.154204476,-0.9854233227
Madagascar,1997,-2.401360911,-85.1421366980786,17.3775920015,616.136169661888,14.9762310905,530.99403296381,-5.6464069143,-200.19779082386,21.7702559183,771.881518041996,95.9236683608,3401.04898299905,7.6349896138,270.704551909923,12.588630156,446.339767035298,223.202804733714,6.2952435926,223.136962301584,6.2933865633,3402.03141420097,3545.57852208656,88.288678747,3130.34443108913,30.2825547361,1073.69175666385,5.3999973849,3.6934926161,0.4762297882
Madagascar,1998,-6.2499818612,-233.644960746915,19.939073723,745.388418846991,13.6890918618,511.743458100076,-7.596892782,-283.996938753284,21.4281010148,801.053176098063,93.837967073,3507.9730821989,7.9689302366,297.904927354981,14.4002401671,538.328530113574,256.334225539475,6.8569176708,281.994304574099,7.5433224963,3535.29152257664,3738.3302213593,85.8690368364,3210.06815484391,29.6651161393,1108.98000183776,7.8000018212,3.917074599,0.6825617603
Madagascar,1999,-2.7825990018,-103.549380538657,17.792479582,662.114892511953,15.0098805802,558.565511973296,-5.453021834,-202.924328158861,25.0888834166,933.637342117827,93.1096067344,3464.90532535123,7.445735397,277.079553151235,14.4272702943,536.884725713485,297.430613056334,7.9926130188,239.454112657151,6.4346572754,3701.42289787212,3721.31882721113,85.6638713375,3187.8257722,32.6264532993,1214.1343492791,9.6999992128,4.6992270435,1.4537438652
Madagascar,2000,-2.8085081054,-108.587879209027,18.1060405192,700.050157256173,15.2975324138,591.462278047146,-5.7703404017,-223.103869748639,30.6793205294,1186.18221020675,92.2808294705,3567.93685036136,9.0428190873,349.63066151268,15.0449648012,581.697028890627,321.486046251815,8.3148890397,260.210982638811,6.7300757615,3866.39009514022,3866.39009514021,83.2380103832,3218.30618884868,38.0051148012,1469.42599431853,11.6,4.4568589383,1.2484164718
Madagascar,2001,-4.3395554346,-196.473312000953,18.3816884852,832.230690740078,14.0421330506,635.757378739125,-1.4104234286,-63.8569011293035,29.0785744469,1316.53205401192,84.7138905947,3835.42021950549,9.0905228281,411.573294720534,18.4997024436,837.573771064235,506.71195328328,11.1918742972,330.861817780956,7.3078281464,4097.60933838555,4527.49861041592,75.6233677667,3423.84692478495,32.2921674852,1462.02743416572,6.929007331,5.980235764,2.7597813659
Madagascar,2002,-5.4941874066,-241.849557538886,15.6571615525,689.215222120107,10.1629741459,447.365664581221,-6.0063956429,-264.396537858695,16.5171907409,727.07299130302,99.0106380779,4358.36589450167,8.6512193552,380.819476728185,13.3794316402,588.951446838206,430.694771232974,9.7842551885,158.256675605232,3.5951764517,3589.17915577713,4401.91678299513,90.3594187227,3977.54641777349,25.8527838674,1138.01803193186,16.2350944014,-12.4079711027,-15.0421660856
Madagascar,2003,-4.181061274,-228.87237131458,19.5965055407,1072.71776199755,15.4154442667,843.845390682969,-6.0316121434,-330.172002668888,21.475380877,1175.56788196982,97.8192817651,5354.65268527429,10.5993350028,580.210328790339,16.1951879156,886.528758911909,492.955173788192,9.0053499034,393.573585123717,7.1898380122,3940.37646422447,5474.02576327846,87.2199467623,4774.44235648395,23.877449767,1307.05775186178,-1.7040047962,9.7848921217,6.5189850151
Madagascar,2004,-4.9113114348,-214.360439700453,25.1819687761,1099.09908402282,20.2706573413,884.738644322363,-9.094058676,-396.921767703205,35.0062739963,1527.89339175312,94.5458273669,4126.57299279975,9.4058861217,410.531873527656,23.3748882756,1020.22675515305,582.72217954473,13.351018069,437.504575608318,10.0238702066,4147.52219765736,4364.62730056255,85.1399412452,3716.04111927209,52.9269896389,2310.06583914337,14.6308820644,5.2570036217,2.1597996572
Madagascar,2005,-4.0837208325,-204.659152971551,20.7496973839,1039.88878407229,16.6659765514,835.22963110074,-9.9002667164,-496.160311509463,28.2123942317,1413.88820234661,95.1454152854,4768.29364691993,9.197623068,460.946725709701,22.1949769542,1112.32020257374,675.879012960512,13.4863316173,436.441189613227,8.7086453369,4338.42766984422,5011.58530089445,85.9477922174,4307.34692121023,-45.5527864713,-2282.91675094583,18.3638246469,4.6028800592,1.5582041746
Madagascar,2006,-5.3071173115,-287.297977230218,21.2875461487,1152.39000568067,15.9804288372,865.092028450454,-3.7429400214,-202.62207031081,29.7285018977,1609.33666245098,90.7488152797,4912.63892160819,8.9527931019,484.654700055167,25.2912852623,1369.13029635018,798.137278080401,14.7436059462,570.993018269777,10.5476793161,4571.68230483391,5413.44689345832,81.7960221777,4427.98422155303,45.7686024397,2477.65898695104,10.766648278,5.3764785941,2.3427953497
Madagascar,2007,-2.6829913899,-197.010008485083,18.6793683707,1371.61175210748,15.9804288372,1173.43068362073,-12.6564077457,-929.350353763117,30.4565078962,2236.3981120479,82.9973965858,6094.43543764355,9.9139567359,727.974270807577,33.0178852656,2424.47809589537,1864.17441173259,25.3873594263,560.303684162778,7.6305258393,4866.7146986052,7342.92361971421,73.0834398499,5366.46116683597,46.4717897475,3412.38802587261,10.3565850559,6.4534754189,3.4228402868
Madagascar,2008,-3.175773727,-298.935667851194,18.6481670855,1755.35247821389,15.9963769808,1505.73940306937,-20.5750479434,-1936.72982611086,26.5357377078,2497.80971679232,83.3794732622,7848.512100497,9.3682322676,881.831959786249,40.9606049281,3855.62286309271,3126.94734621381,33.2194458398,728.675516878897,7.7411590883,5216.64821643357,9413.00273728078,74.0112409945,6966.68014071075,50.8758158981,4788.94194310124,9.1742365079,7.1903437843,4.1726922543
Madagascar,2009,-2.5433861227,-217.468767067181,14.0686164635,1202.91789335393,11.5252303409,985.44912628675,-21.139727795,-1807.52363896073,22.3847893229,1913.9809294904,88.0215006387,7526.15855245316,8.4399382827,721.645430120468,35.6471285792,3047.95918815808,2632.37101939431,30.7866550711,415.588168763768,4.8604735081,5008.31742249924,8550.36382911527,79.581562356,6804.51312233269,46.0534185408,3937.73484098637,8.9567410866,-3.9935756695,-6.6664303289
Madagascar,2010,-0.8694922961,-75.9061221560324,14.0428103073,1225.92837149214,13.1733180112,1150.02224933611,-9.6848930441,-845.484977564697,24.9535675206,2178.43050813088,90.833417162,7929.69930814326,8.2197824723,717.581760329194,23.4242258266,2044.91995494838,1607.34154398161,18.4118362264,437.57841096677,5.0123896001,5044.39854133195,8729.93613573144,82.6136346897,7212.11754781406,39.2112105091,3423.11363549108,9.2783189357,0.7204239626,-2.0534300103
Madagascar,2011,-2.3858178679,-236.021860459949,14.0604632945,1390.95978381501,11.6746454266,1154.93792335506,-6.877733676,-680.393721512446,26.7556696089,2646.85875817554,93.7589669194,9275.29553085097,9.0085124779,891.185326283537,17.6377361239,1744.84873734559,1329.15335176919,13.4356953614,415.695385576392,4.2020407625,5133.96672245798,9892.70235755384,84.7504544415,8384.11020456744,38.1523726521,3774.30066881826,10.0199284373,1.7755968406,-0.9967883407
Madagascar,2012,-2.6116666822,-259.071595001792,13.441893197,1333.4062628134,10.8302265148,1074.33466781161,-6.9073980596,-685.198706569583,28.5577798037,2832.86899280099,92.9452422164,9219.96375462812,9.9961954234,991.600616562133,17.5609097936,1742.00365650022,1470.83826294831,14.8273271185,271.165393551914,2.7335826751,5288.38403708194,9919.78022195263,82.949046793,8228.36313806599,39.0639318137,3875.0561819767,5.8097417955,3.0077583859,0.2299298844
Madagascar,2013,-3.9877546403,-422.769426078178,14.8849049286,1578.05163091602,10.8971502882,1155.28220483784,-5.8574130536,-620.984834405433,30.0643009886,3187.32430170487,92.8267608383,9841.20637897168,11.0845751469,1175.15240926527,15.8606174112,1681.49365368301,1350.48485821936,12.7383910186,331.00879546365,3.1222263926,5367.2569185914,10601.6910318732,81.7421856914,8666.05396970641,38.7516792381,4108.33330248636,5.8252743899,1.4914363434,-1.2250611915
Madagascar,2014,-2.3004216791,-245.535918260016,14.7301588225,1572.2261294359,12.4297371434,1326.69021117589,-0.3150492337,-33.6268361575726,32.7582292942,3496.45544702617,88.8007213812,9478.16083660554,10.2365763696,1092.60280477359,15.5796959469,1662.90162594502,1242.24770331337,11.6385967795,420.653922631647,3.9410991674,5541.88226004518,10673.51783767,78.5641450117,8385.55803183195,37.1386466224,3964.00007190678,6.0804081109,3.2535305111,0.5018816852
Madagascar,2015,-3.3115745608,-322.584377902205,15.1393210784,1474.73909534782,11.8277465176,1152.15471744562,-1.8866896064,-183.784656454126,32.0640051181,3123.39249932836,90.4099961048,8806.94419358875,10.847576016,1056.67515456807,13.0567741769,1271.87574912446,932.272859050899,9.5704916147,339.602890073559,3.4862825622,5737.91376043813,9741.11776686243,79.5624200888,7750.26903902068,35.5307753999,3461.09467517913,7.4041264125,3.5372729191,0.7846329618
Madagascar,2016,-2.0781145302,-207.836199134908,17.4675567442,1746.96367746038,15.389442214,1539.12747832547,0.5684275619,56.8495250038594,33.4963088747,3350.02976032375,86.9998409074,8701.02008174338,9.9487104801,994.989516895742,15.2627662244,1526.45837091918,1004.16872328179,10.0404916147,522.289647637389,5.2222746098,5969.00151386345,10001.1907964393,77.0511304273,7706.03056484763,35.7589160065,3576.31741654697,6.7137285353,4.0273828272,1.2674922252
Madagascar,2017,-2.4164564533,-277.26877420887,17.1836903345,1971.68906104085,14.7672338812,1694.42028683198,-0.3144559395,-36.0812679911804,31.1260029766,3571.45632796689,91.2673520431,10472.1882291048,11.3419338874,1301.3949007127,15.9008151059,1824.48953604773,1102.72594646269,9.6104916147,721.763589585037,6.2903234913,6219.69957744572,11474.188737458,79.9254181557,9170.79332839206,38.2941701257,4393.94535566142,8.3,4.2,1.4439351536
Madagascar,2018,-2.2748541769,-269.181497310664,17.6286837637,2085.9866708056,15.3538295867,1816.80517349494,-1.9603319906,-231.964363167194,32.1713343605,3806.80574668625,90.950338961,10762.0737498732,10.7775692941,1275.30031127401,17.1309976463,2027.09590952988,1190.9181495095,10.064455224,836.177760020373,7.0665424223,6528.88676350025,11832.9121945142,80.1727696669,9486.77343859916,40.2526709679,4763.06321157509,7.7290873322,4.9710951824,2.2055466625
Madagascar,2019,-3.7856113144,-483.966872820097,18.5936994421,2377.0888836101,14.8080881277,1893.12201079,-3.3215303703,-424.637009132632,31.8664525622,4073.92785827398,90.9741102192,11630.4744395365,10.7014593564,1368.11505175424,17.8742271422,2285.10882275637,1256.92588858764,9.8317325678,1028.18293416873,8.0424945745,6878.37429936521,12784.3783374396,80.2726508627,10262.3593877822,40.7147899236,5205.13278312727,7.1361100024,5.352942217,2.591806906
